Sipariş ID,Müşteri ID,Sipariş Tarihi,Kategori,Ürün,Birim Fiyat,Adet,İndirim Oranı,Toplam Tutar,Bölge,Ödeme Yöntemi,İade Durumu,İade Nedeni,Müşteri Puanı
ORD-18453,CUST-3684,2025-10-30,Elektronik,Klavye,23140.6,1,0.0,23140.6,Marmara,Banka Kartı,False,,4
ORD-18454,CUST-1803,2025-04-16,Giyim,Ayakkabı,1908.52,1,0.19,1545.9,Ege,Kredi Kartı,False,,4
ORD-18455,CUST-4533,2025-10-23,Elektronik,Monitör,23273.58,2,0.01,46081.69,Marmara,Kredi Kartı,True,Kusurlu Ürün,3
ORD-18456,CUST-1707,2025-10-27,Giyim,Pantolon,799.04,2,0.0,1598.08,Marmara,Kredi Kartı,False,,4
ORD-18457,CUST-2324,2025-10-17,Elektronik,Kulaklık,27042.2,2,0.0,54084.4,Marmara,Kredi Kartı,False,,1
ORD-18458,CUST-2208,2025-11-14,Elektronik,Mouse,12180.18,1,0.17,10109.55,Marmara,Banka Kartı,False,,3
ORD-18459,CUST-1379,2025-10-01,Ev & Yaşam,Kahve Makinesi,4977.11,5,0.0,24885.55,Güneydoğu Anadolu,Kredi Kartı,False,,2
ORD-18460,CUST-2829,2025-05-10,Elektronik,Kulaklık,7681.45,2,0.0,15362.9,Doğu Anadolu,Banka Kartı,False,,3
ORD-18461,CUST-3148,2025-03-15,Spor,Yoga Matı,8703.04,3,0.19,21148.39,Ege,Kredi Kartı,False,,4
ORD-18462,CUST-1093,2025-05-26,Spor,Kamp Çadırı,4436.97,2,0.11,7897.81,Marmara,Havale/EFT,False,,1
ORD-18463,CUST-4399,2025-06-23,Elektronik,Klavye,12968.22,1,0.23,9985.53,Marmara,Banka Kartı,False,,5
ORD-18464,CUST-3833,2025-04-05,Ev & Yaşam,Sandalye,4604.5,1,0.0,4604.5,Marmara,Banka Kartı,False,,4
ORD-18465,CUST-2024,2026-01-09,Ev & Yaşam,Lamba,8319.74,4,0.01,32946.17,Ege,Kredi Kartı,False,,3
ORD-18466,CUST-2529,2026-01-05,Elektronik,Laptop,33849.41,1,0.0,33849.41,Marmara,Havale/EFT,False,,2
ORD-18467,CUST-2133,2025-11-20,Ev & Yaşam,Robot Süpürge,8864.99,5,0.0,44324.95,Marmara,Kredi Kartı,False,,5
ORD-18468,CUST-1105,2026-01-03,Elektronik,Laptop,18775.01,2,0.0,37550.02,İç Anadolu,Kredi Kartı,False,,1
ORD-18469,CUST-4373,2026-02-05,Elektronik,Monitör,32765.96,1,0.0,32765.96,Marmara,Kredi Kartı,False,,1
ORD-18470,CUST-4492,2025-07-25,Giyim,Mont,1027.79,2,0.09,1870.58,Karadeniz,Kapıda Ödeme,False,,4
ORD-18471,CUST-1289,2026-01-08,Ev & Yaşam,Sandalye,12042.19,3,0.1,32513.91,Marmara,Banka Kartı,True,Geç Teslimat,1
ORD-18472,CUST-3194,2025-11-27,Ev & Yaşam,Mutfak Robotu,684.31,5,0.0,3421.55,Marmara,Banka Kartı,False,,4
ORD-18473,CUST-2544,2025-05-12,Giyim,Ayakkabı,1960.78,4,0.0,7843.12,Karadeniz,Banka Kartı,False,,5
ORD-18474,CUST-1834,2025-10-06,Spor,Bisiklet,1389.41,5,0.0,6947.05,Marmara,Banka Kartı,False,,2
ORD-18475,CUST-4748,2025-10-15,Spor,Dambıl,8007.66,5,0.0,40038.3,Marmara,Kredi Kartı,False,,5
ORD-18476,CUST-1083,2025-03-15,Giyim,Gömlek,1632.6,1,0.0,1632.6,Marmara,Havale/EFT,False,,1
ORD-18477,CUST-2043,2026-01-30,Ev & Yaşam,Mutfak Robotu,8631.44,1,0.0,8631.44,Marmara,Kredi Kartı,False,,2
ORD-18478,CUST-3871,2025-11-15,Spor,Bisiklet,2659.63,5,0.09,12101.32,Ege,Banka Kartı,False,,4
ORD-18479,CUST-3963,2025-06-13,Giyim,Pantolon,835.82,2,0.0,1671.64,Ege,Banka Kartı,False,,2
ORD-18480,CUST-4119,2025-07-02,Ev & Yaşam,Halı,10302.25,5,0.0,51511.25,Ege,Kredi Kartı,False,,3
ORD-18481,CUST-3446,2025-08-12,Elektronik,Klavye,27081.66,2,0.18,44413.92,Akdeniz,Banka Kartı,False,,4
ORD-18482,CUST-2153,2025-07-30,Elektronik,Mouse,33221.28,2,0.08,61127.16,Güneydoğu Anadolu,Kredi Kartı,False,,4
ORD-18483,CUST-1531,2025-08-20,Giyim,Mont,1462.5,4,0.07,5440.5,Doğu Anadolu,Kredi Kartı,False,,5
ORD-18484,CUST-3278,2025-10-28,Spor,Yoga Matı,3380.79,5,0.0,16903.95,Marmara,Banka Kartı,False,,3
ORD-18485,CUST-2281,2025-04-09,Giyim,Tişört,1929.85,2,0.15,3280.74,İç Anadolu,Kredi Kartı,False,,4
ORD-18486,CUST-1549,2025-03-08,Ev & Yaşam,Masa,13131.55,3,0.21,31121.77,Ege,Kredi Kartı,False,,3
ORD-18487,CUST-3327,2025-10-26,Ev & Yaşam,Mutfak Robotu,2309.49,1,0.0,2309.49,İç Anadolu,Kredi Kartı,False,,4
ORD-18488,CUST-1958,2025-10-05,Spor,Dambıl,9192.28,4,0.0,36769.12,Akdeniz,Kredi Kartı,False,,2
ORD-18489,CUST-1253,2026-02-12,Giyim,Ceket,1503.9,2,0.09,2737.1,Ege,Kredi Kartı,False,,2
ORD-18490,CUST-3277,2025-07-13,Elektronik,Tablet,28568.61,2,0.0,57137.22,İç Anadolu,Kredi Kartı,False,,1
ORD-18491,CUST-3285,2025-03-26,Spor,Spor Çantası,5254.3,1,0.0,5254.3,Akdeniz,Kapıda Ödeme,False,,1
ORD-18492,CUST-1956,2025-08-09,Spor,Kamp Çadırı,942.25,5,0.16,3957.45,İç Anadolu,Kapıda Ödeme,False,,5
ORD-18493,CUST-1684,2025-05-31,Spor,Dambıl,1299.74,4,0.0,5198.96,Akdeniz,Kredi Kartı,False,,2
ORD-18494,CUST-1288,2025-06-16,Giyim,Gömlek,1462.38,1,0.0,1462.38,Akdeniz,Kredi Kartı,False,,2
ORD-18495,CUST-3315,2025-06-30,Ev & Yaşam,Lamba,5448.65,4,0.0,21794.6,Akdeniz,Kredi Kartı,False,,4
ORD-18496,CUST-1264,2025-10-22,Spor,Koşu Bandı,7637.89,2,0.07,14206.48,Marmara,Kredi Kartı,False,,4
ORD-18497,CUST-3746,2025-04-03,Ev & Yaşam,Halı,13715.88,5,0.0,68579.4,Marmara,Kapıda Ödeme,False,,4
ORD-18498,CUST-4525,2025-08-23,Giyim,Ceket,1877.53,3,0.0,5632.59,Doğu Anadolu,Kapıda Ödeme,False,,3
ORD-18499,CUST-4803,2025-04-26,Giyim,Mont,1322.52,3,0.0,3967.56,Marmara,Kredi Kartı,False,,5
ORD-18500,CUST-4859,2025-11-21,Giyim,Gömlek,822.65,3,0.01,2443.27,Marmara,Banka Kartı,True,Beden Uymadı,2
ORD-18501,CUST-3065,2025-12-05,Elektronik,Kulaklık,30981.23,1,0.0,30981.23,İç Anadolu,Kredi Kartı,False,,3
ORD-18502,CUST-3569,2025-06-28,Ev & Yaşam,Halı,2277.26,2,0.0,4554.52,Ege,Banka Kartı,False,,5
ORD-18503,CUST-3313,2025-03-11,Elektronik,Klavye,33994.41,2,0.15,57790.5,Marmara,Kredi Kartı,False,,4
ORD-18504,CUST-2611,2025-09-27,Spor,Dambıl,2841.86,2,0.06,5342.7,Akdeniz,Banka Kartı,False,,2
ORD-18505,CUST-4718,2025-11-22,Giyim,Ceket,169.63,3,0.0,508.89,Marmara,Banka Kartı,True,Geç Teslimat,3
ORD-18506,CUST-2073,2025-09-30,Giyim,Tişört,1608.63,3,0.0,4825.89,Karadeniz,Kredi Kartı,False,,1
ORD-18507,CUST-3410,2025-11-19,Spor,Spor Çantası,5097.57,5,0.0,25487.85,Marmara,Banka Kartı,False,,4
ORD-18508,CUST-4201,2025-07-15,Spor,Spor Çantası,3194.73,2,0.0,6389.46,Doğu Anadolu,Kredi Kartı,False,,1
ORD-18509,CUST-4581,2025-05-17,Elektronik,Kulaklık,39845.92,2,0.03,77301.08,Marmara,Kredi Kartı,False,,3
ORD-18510,CUST-2822,2025-06-24,Spor,Kamp Çadırı,7180.6,2,0.0,14361.2,Doğu Anadolu,Kredi Kartı,False,,1
ORD-18511,CUST-4403,2025-12-31,Giyim,Ceket,1002.79,1,0.11,892.48,Akdeniz,Havale/EFT,False,,1
ORD-18512,CUST-1921,2025-04-25,Elektronik,Mouse,31599.08,2,0.0,63198.16,Ege,Kapıda Ödeme,False,,1
ORD-18513,CUST-4582,2025-08-02,Giyim,Kazak,1886.57,4,0.0,7546.28,Marmara,Kredi Kartı,False,,5
ORD-18514,CUST-2035,2025-06-28,Giyim,Pantolon,793.71,2,0.0,1587.42,Ege,Banka Kartı,False,,3
ORD-18515,CUST-4017,2025-02-28,Spor,Kamp Çadırı,2645.87,1,0.0,2645.87,Ege,Banka Kartı,True,Vazgeçtim,2
ORD-18516,CUST-2456,2025-05-21,Ev & Yaşam,Masa,5705.3,5,0.0,28526.5,Doğu Anadolu,Banka Kartı,False,,5
ORD-18517,CUST-3930,2025-12-29,Spor,Spor Çantası,8780.27,5,0.0,43901.35,Karadeniz,Banka Kartı,True,Görselden Farklı,3
ORD-18518,CUST-4952,2025-05-18,Elektronik,Kulaklık,30495.75,2,0.0,60991.5,Karadeniz,Havale/EFT,False,,2
ORD-18519,CUST-1472,2025-11-14,Elektronik,Laptop,21972.81,2,0.07,40869.43,Marmara,Havale/EFT,False,,2
ORD-18520,CUST-1714,2025-04-04,Ev & Yaşam,Masa,4589.73,2,0.08,8445.1,İç Anadolu,Kredi Kartı,False,,3
ORD-18521,CUST-3114,2025-10-21,Spor,Kamp Çadırı,8889.82,4,0.13,30936.57,Ege,Kredi Kartı,True,Görselden Farklı,1
ORD-18522,CUST-3500,2025-12-21,Giyim,Ayakkabı,609.98,2,0.0,1219.96,Ege,Kredi Kartı,False,,4
ORD-18523,CUST-4773,2026-01-13,Spor,Dambıl,4951.09,2,0.06,9308.05,Marmara,Kapıda Ödeme,False,,4
ORD-18524,CUST-2762,2025-12-17,Ev & Yaşam,Kahve Makinesi,6550.38,2,0.0,13100.76,Marmara,Havale/EFT,False,,4
ORD-18525,CUST-1801,2025-04-17,Ev & Yaşam,Mutfak Robotu,3068.59,3,0.03,8929.6,Marmara,Kredi Kartı,False,,1
ORD-18526,CUST-2011,2025-08-12,Elektronik,Monitör,39110.59,2,0.0,78221.18,İç Anadolu,Kredi Kartı,False,,5
ORD-18527,CUST-4089,2025-12-04,Giyim,Ceket,1346.25,5,0.04,6462.0,Doğu Anadolu,Banka Kartı,False,,1
ORD-18528,CUST-2656,2025-08-03,Ev & Yaşam,Masa,4719.56,3,0.0,14158.68,Güneydoğu Anadolu,Kredi Kartı,False,,2
ORD-18529,CUST-4562,2025-06-23,Spor,Dambıl,7632.26,3,0.0,22896.78,Akdeniz,Banka Kartı,False,,1
ORD-18530,CUST-2637,2025-10-05,Giyim,Kazak,853.86,4,0.0,3415.44,Marmara,Banka Kartı,False,,3
ORD-18531,CUST-2297,2025-05-19,Ev & Yaşam,Sandalye,9909.31,3,0.18,24376.9,Karadeniz,Kredi Kartı,False,,1
ORD-18532,CUST-2460,2025-06-26,Ev & Yaşam,Mutfak Robotu,7120.87,3,0.0,21362.61,İç Anadolu,Banka Kartı,False,,3
ORD-18533,CUST-3474,2025-04-28,Elektronik,Mouse,27985.18,1,0.24,21268.74,Ege,Kapıda Ödeme,False,,3
ORD-18534,CUST-1780,2025-04-09,Giyim,Kazak,864.03,3,0.0,2592.09,Marmara,Kredi Kartı,False,,1
ORD-18535,CUST-1580,2025-11-13,Elektronik,Mouse,25350.1,1,0.0,25350.1,Marmara,Havale/EFT,False,,2
ORD-18536,CUST-1642,2025-08-31,Ev & Yaşam,Masa,11482.73,1,0.03,11138.25,Marmara,Banka Kartı,False,,5
ORD-18537,CUST-4898,2025-06-24,Spor,Koşu Bandı,8630.96,4,0.0,34523.84,Akdeniz,Kredi Kartı,False,,2
ORD-18538,CUST-1886,2025-05-08,Spor,Kamp Çadırı,9501.33,5,0.15,40380.65,Marmara,Havale/EFT,False,,4
ORD-18539,CUST-1808,2025-08-22,Elektronik,Kulaklık,32372.62,2,0.0,64745.24,Akdeniz,Kredi Kartı,False,,1
ORD-18540,CUST-1534,2026-01-15,Elektronik,Klavye,2697.16,1,0.2,2157.73,Akdeniz,Kredi Kartı,False,,4
ORD-18541,CUST-1423,2025-03-06,Elektronik,Akıllı Telefon,31676.97,2,0.0,63353.94,Marmara,Kredi Kartı,False,,5
ORD-18542,CUST-3989,2025-03-26,Spor,Koşu Bandı,1819.09,3,0.24,4147.53,İç Anadolu,Kredi Kartı,False,,2
ORD-18543,CUST-1082,2026-02-04,Elektronik,Kulaklık,17665.51,1,0.0,17665.51,Karadeniz,Kredi Kartı,False,,3
ORD-18544,CUST-3316,2025-08-12,Giyim,Pantolon,117.47,2,0.23,180.9,Marmara,Kapıda Ödeme,False,,3
ORD-18545,CUST-4662,2025-03-15,Spor,Koşu Bandı,4496.54,3,0.0,13489.62,İç Anadolu,Kredi Kartı,False,,4
ORD-18546,CUST-1295,2025-04-04,Elektronik,Akıllı Saat,38551.38,2,0.0,77102.76,Marmara,Banka Kartı,False,,5
ORD-18547,CUST-2066,2025-03-13,Spor,Dambıl,2832.9,5,0.08,13031.34,Doğu Anadolu,Kredi Kartı,False,,1
ORD-18548,CUST-3102,2025-04-15,Elektronik,Klavye,16352.41,2,0.0,32704.82,Doğu Anadolu,Kapıda Ödeme,False,,4
ORD-18549,CUST-2996,2025-05-25,Spor,Kamp Çadırı,999.06,4,0.07,3716.5,Marmara,Kredi Kartı,False,,4
ORD-18550,CUST-2656,2025-11-18,Ev & Yaşam,Mutfak Robotu,6234.6,5,0.0,31173.0,Marmara,Havale/EFT,False,,2
ORD-18551,CUST-3802,2025-03-09,Elektronik,Klavye,12807.28,1,0.09,11654.62,Marmara,Kredi Kartı,False,,5
ORD-18552,CUST-2520,2025-07-12,Giyim,Pantolon,531.06,1,0.09,483.26,Akdeniz,Kapıda Ödeme,False,,2
ORD-18553,CUST-3613,2025-06-04,Elektronik,Laptop,30267.29,2,0.05,57507.85,Güneydoğu Anadolu,Kredi Kartı,False,,3
ORD-18554,CUST-4201,2025-07-04,Giyim,Kazak,555.15,1,0.05,527.39,Ege,Kredi Kartı,False,,1
ORD-18555,CUST-4894,2025-10-05,Spor,Kamp Çadırı,9236.03,4,0.22,28816.41,Marmara,Banka Kartı,False,,5
ORD-18556,CUST-3525,2026-02-01,Ev & Yaşam,Halı,2734.32,2,0.0,5468.64,İç Anadolu,Kredi Kartı,False,,5
ORD-18557,CUST-4934,2025-07-15,Ev & Yaşam,Halı,4766.56,4,0.0,19066.24,Ege,Kredi Kartı,False,,1
ORD-18558,CUST-3072,2025-04-02,Giyim,Ceket,1802.84,1,0.0,1802.84,Marmara,Kredi Kartı,False,,4
ORD-18559,CUST-3726,2025-11-14,Spor,Bisiklet,5537.75,4,0.0,22151.0,Marmara,Banka Kartı,False,,4
ORD-18560,CUST-3319,2025-11-03,Giyim,Ceket,582.35,4,0.0,2329.4,İç Anadolu,Banka Kartı,False,,5
ORD-18561,CUST-1895,2025-05-08,Elektronik,Laptop,25066.05,2,0.1,45118.89,Karadeniz,Kredi Kartı,True,Görselden Farklı,3
ORD-18562,CUST-1573,2025-12-26,Giyim,Spor Ayakkabı,1062.65,5,0.15,4516.26,Marmara,Kredi Kartı,False,,5
ORD-18563,CUST-2606,2025-08-12,Spor,Kamp Çadırı,7612.09,1,0.0,7612.09,İç Anadolu,Banka Kartı,False,,2
ORD-18564,CUST-1475,2025-07-01,Elektronik,Klavye,5359.66,1,0.0,5359.66,Doğu Anadolu,Kredi Kartı,False,,2
ORD-18565,CUST-2755,2025-11-13,Giyim,Tişört,1921.05,1,0.08,1767.37,Marmara,Banka Kartı,False,,4
ORD-18566,CUST-2195,2025-07-18,Elektronik,Akıllı Telefon,11766.64,2,0.17,19532.62,Akdeniz,Banka Kartı,True,Görselden Farklı,3
ORD-18567,CUST-1264,2026-02-21,Ev & Yaşam,Kahve Makinesi,11885.05,5,0.0,59425.25,Akdeniz,Kredi Kartı,False,,1
ORD-18568,CUST-1399,2025-12-02,Spor,Yoga Matı,5085.94,5,0.0,25429.7,Karadeniz,Banka Kartı,False,,1
ORD-18569,CUST-1793,2025-09-02,Spor,Koşu Bandı,1183.56,4,0.15,4024.1,Ege,Kredi Kartı,False,,5
ORD-18570,CUST-4371,2026-02-18,Ev & Yaşam,Mutfak Robotu,14769.41,2,0.0,29538.82,Doğu Anadolu,Kredi Kartı,False,,3
ORD-18571,CUST-4667,2025-06-27,Giyim,Ayakkabı,1430.04,5,0.13,6220.67,Marmara,Kredi Kartı,False,,2
ORD-18572,CUST-2767,2025-12-20,Spor,Spor Çantası,5649.7,3,0.2,13559.28,Güneydoğu Anadolu,Kapıda Ödeme,False,,5
ORD-18573,CUST-1753,2025-08-09,Spor,Spor Çantası,5707.58,3,0.0,17122.74,Marmara,Kapıda Ödeme,True,Vazgeçtim,1
ORD-18574,CUST-2674,2025-05-05,Elektronik,Kulaklık,2744.04,1,0.0,2744.04,Marmara,Kredi Kartı,False,,1
ORD-18575,CUST-4461,2025-06-21,Elektronik,Mouse,9522.92,1,0.0,9522.92,Karadeniz,Kapıda Ödeme,True,Geç Teslimat,1
ORD-18576,CUST-2657,2025-06-05,Spor,Spor Çantası,2287.99,3,0.0,6863.97,Güneydoğu Anadolu,Kredi Kartı,True,Vazgeçtim,2
ORD-18577,CUST-1336,2025-06-25,Giyim,Kazak,325.82,1,0.0,325.82,Ege,Kredi Kartı,False,,5
ORD-18578,CUST-3704,2025-06-24,Elektronik,Tablet,29829.96,2,0.0,59659.92,Doğu Anadolu,Kredi Kartı,False,,4
ORD-18579,CUST-3976,2026-01-09,Spor,Dambıl,4462.04,3,0.0,13386.12,Akdeniz,Havale/EFT,False,,5
ORD-18580,CUST-3190,2025-06-26,Elektronik,Klavye,11331.57,2,0.0,22663.14,Güneydoğu Anadolu,Kapıda Ödeme,False,,1
ORD-18581,CUST-2096,2025-03-04,Elektronik,Laptop,26518.25,2,0.13,46141.75,İç Anadolu,Kredi Kartı,False,,5
ORD-18582,CUST-2533,2025-06-17,Ev & Yaşam,Mutfak Robotu,7194.45,3,0.1,19425.01,Marmara,Havale/EFT,False,,1
ORD-18583,CUST-1392,2025-06-13,Elektronik,Monitör,5571.8,1,0.0,5571.8,Marmara,Havale/EFT,False,,3
ORD-18584,CUST-2887,2025-05-02,Spor,Kamp Çadırı,1251.27,2,0.23,1926.96,Marmara,Banka Kartı,False,,5
ORD-18585,CUST-4134,2025-07-31,Ev & Yaşam,Kahve Makinesi,8528.71,5,0.0,42643.55,Doğu Anadolu,Havale/EFT,False,,2
ORD-18586,CUST-3185,2026-02-04,Ev & Yaşam,Kahve Makinesi,1802.29,4,0.0,7209.16,Ege,Havale/EFT,False,,4
ORD-18587,CUST-4556,2026-02-14,Spor,Kamp Çadırı,3863.41,5,0.0,19317.05,Ege,Kredi Kartı,False,,4
ORD-18588,CUST-4157,2025-08-20,Elektronik,Akıllı Telefon,1297.0,1,0.06,1219.18,Ege,Kredi Kartı,False,,4
ORD-18589,CUST-2958,2025-02-25,Elektronik,Laptop,9904.22,2,0.0,19808.44,Doğu Anadolu,Kredi Kartı,False,,5
ORD-18590,CUST-3914,2025-08-05,Ev & Yaşam,Masa,7350.83,2,0.21,11614.31,İç Anadolu,Banka Kartı,False,,2
ORD-18591,CUST-1434,2025-12-16,Spor,Spor Çantası,4064.89,3,0.2,9755.74,Karadeniz,Kredi Kartı,False,,1
ORD-18592,CUST-2672,2025-07-16,Ev & Yaşam,Masa,10792.88,1,0.07,10037.38,Marmara,Kredi Kartı,False,,4
ORD-18593,CUST-2553,2025-11-09,Elektronik,Mouse,3355.78,2,0.0,6711.56,Marmara,Banka Kartı,False,,5
ORD-18594,CUST-2816,2025-10-28,Spor,Dambıl,9149.65,4,0.13,31840.78,Marmara,Kredi Kartı,False,,1
ORD-18595,CUST-4619,2026-02-12,Elektronik,Laptop,7625.12,2,0.11,13572.71,Marmara,Kredi Kartı,False,,1
ORD-18596,CUST-1959,2025-09-09,Ev & Yaşam,Halı,5256.77,2,0.0,10513.54,Marmara,Kredi Kartı,False,,5
ORD-18597,CUST-3209,2025-08-26,Elektronik,Kulaklık,12250.56,1,0.04,11760.54,Doğu Anadolu,Kredi Kartı,False,,4
ORD-18598,CUST-3441,2025-05-29,Giyim,Pantolon,1089.85,2,0.22,1700.17,Akdeniz,Havale/EFT,False,,3
ORD-18599,CUST-2568,2025-03-14,Giyim,Ayakkabı,284.55,5,0.0,1422.75,Akdeniz,Kredi Kartı,False,,5
ORD-18600,CUST-4953,2025-07-04,Spor,Dambıl,8935.64,1,0.16,7505.94,Marmara,Kredi Kartı,False,,3
ORD-18601,CUST-4511,2025-06-09,Elektronik,Laptop,29655.88,1,0.01,29359.32,Karadeniz,Banka Kartı,False,,5
ORD-18602,CUST-2708,2025-07-15,Spor,Spor Çantası,2838.75,3,0.0,8516.25,Güneydoğu Anadolu,Kredi Kartı,False,,4
ORD-18603,CUST-2323,2025-07-24,Giyim,Tişört,1933.02,1,0.0,1933.02,Marmara,Kredi Kartı,False,,3
ORD-18604,CUST-2888,2025-07-13,Spor,Kamp Çadırı,2722.09,2,0.24,4137.58,Ege,Kredi Kartı,False,,4
ORD-18605,CUST-2645,2025-03-31,Ev & Yaşam,Masa,519.91,2,0.15,883.85,İç Anadolu,Banka Kartı,False,,3
ORD-18606,CUST-3410,2025-11-18,Spor,Dambıl,1073.11,4,0.0,4292.44,Akdeniz,Banka Kartı,False,,5
ORD-18607,CUST-4878,2026-01-04,Elektronik,Klavye,26758.77,2,0.0,53517.54,Marmara,Kredi Kartı,False,,2
ORD-18608,CUST-2025,2025-03-12,Elektronik,Akıllı Telefon,29096.78,1,0.0,29096.78,Ege,Banka Kartı,False,,3
ORD-18609,CUST-4322,2025-11-18,Elektronik,Akıllı Saat,7438.23,2,0.23,11454.87,Marmara,Banka Kartı,False,,2
ORD-18610,CUST-2162,2025-03-16,Ev & Yaşam,Masa,2725.84,1,0.0,2725.84,Marmara,Kapıda Ödeme,False,,1
ORD-18611,CUST-1593,2025-09-23,Spor,Dambıl,3172.6,4,0.0,12690.4,Akdeniz,Banka Kartı,False,,1
ORD-18612,CUST-4835,2025-10-07,Spor,Koşu Bandı,5565.39,4,0.0,22261.56,Karadeniz,Kredi Kartı,False,,4
ORD-18613,CUST-4149,2026-01-11,Elektronik,Laptop,38290.78,2,0.0,76581.56,Marmara,Kredi Kartı,False,,2
ORD-18614,CUST-1824,2025-03-15,Giyim,Gömlek,1573.0,1,0.0,1573.0,Ege,Kapıda Ödeme,True,Geç Teslimat,3
ORD-18615,CUST-3948,2025-04-05,Giyim,Tişört,1886.09,3,0.0,5658.27,Marmara,Kapıda Ödeme,False,,2
ORD-18616,CUST-2675,2025-12-09,Ev & Yaşam,Sandalye,5793.41,5,0.0,28967.05,Marmara,Kapıda Ödeme,False,,3
ORD-18617,CUST-4982,2025-07-23,Spor,Spor Çantası,6045.76,1,0.0,6045.76,Marmara,Kredi Kartı,False,,1
ORD-18618,CUST-3364,2025-08-30,Elektronik,Monitör,13983.96,1,0.0,13983.96,İç Anadolu,Kredi Kartı,False,,2
ORD-18619,CUST-4496,2025-12-14,Giyim,Gömlek,1793.72,5,0.0,8968.6,Doğu Anadolu,Kredi Kartı,True,Beden Uymadı,3
ORD-18620,CUST-2230,2025-03-12,Giyim,Tişört,1616.84,4,0.17,5367.91,Marmara,Kredi Kartı,False,,2
ORD-18621,CUST-2547,2025-10-27,Spor,Spor Çantası,4642.82,2,0.0,9285.64,Akdeniz,Kredi Kartı,True,Vazgeçtim,3
ORD-18622,CUST-2009,2025-07-02,Elektronik,Laptop,28514.29,1,0.0,28514.29,İç Anadolu,Kredi Kartı,False,,2
ORD-18623,CUST-1351,2025-10-26,Spor,Dambıl,7470.55,1,0.0,7470.55,Akdeniz,Banka Kartı,False,,3
ORD-18624,CUST-4580,2025-07-04,Elektronik,Mouse,32062.58,2,0.0,64125.16,Marmara,Havale/EFT,False,,4
ORD-18625,CUST-3509,2025-07-11,Ev & Yaşam,Sandalye,1896.8,1,0.1,1707.12,Marmara,Havale/EFT,False,,5
ORD-18626,CUST-2801,2026-02-13,Elektronik,Mouse,13679.35,1,0.0,13679.35,Marmara,Kapıda Ödeme,False,,1
ORD-18627,CUST-4170,2026-01-11,Giyim,Mont,1858.09,1,0.21,1467.89,Doğu Anadolu,Havale/EFT,False,,4
ORD-18628,CUST-2626,2025-09-28,Ev & Yaşam,Robot Süpürge,10870.46,5,0.0,54352.3,Marmara,Kapıda Ödeme,False,,3
ORD-18629,CUST-1188,2025-04-12,Ev & Yaşam,Lamba,3094.87,4,0.2,9903.58,Akdeniz,Kredi Kartı,True,Vazgeçtim,3
ORD-18630,CUST-2755,2025-09-15,Spor,Kamp Çadırı,2862.89,3,0.0,8588.67,İç Anadolu,Kredi Kartı,False,,5
ORD-18631,CUST-1930,2025-06-30,Elektronik,Klavye,17849.82,1,0.0,17849.82,Marmara,Kapıda Ödeme,False,,5
ORD-18632,CUST-3935,2025-03-18,Spor,Kamp Çadırı,1046.27,4,0.0,4185.08,Marmara,Kredi Kartı,False,,1
ORD-18633,CUST-2595,2025-11-12,Spor,Yoga Matı,1205.41,2,0.0,2410.82,İç Anadolu,Banka Kartı,False,,5
ORD-18634,CUST-3747,2025-10-20,Giyim,Ceket,609.56,5,0.25,2285.85,Güneydoğu Anadolu,Banka Kartı,False,,3
ORD-18635,CUST-3423,2025-07-05,Giyim,Spor Ayakkabı,1137.52,3,0.0,3412.56,Doğu Anadolu,Kredi Kartı,False,,4
ORD-18636,CUST-1690,2025-09-18,Elektronik,Akıllı Saat,4774.31,2,0.01,9453.13,İç Anadolu,Kredi Kartı,False,,5
ORD-18637,CUST-4808,2025-08-08,Elektronik,Monitör,38364.12,1,0.0,38364.12,Akdeniz,Banka Kartı,False,,2
ORD-18638,CUST-2807,2026-01-16,Giyim,Gömlek,1247.61,3,0.05,3555.69,Karadeniz,Havale/EFT,False,,5
ORD-18639,CUST-2215,2025-12-30,Spor,Kamp Çadırı,7025.89,4,0.0,28103.56,Marmara,Kredi Kartı,False,,5
ORD-18640,CUST-2156,2025-12-06,Giyim,Ceket,834.56,4,0.0,3338.24,Marmara,Kredi Kartı,False,,5
ORD-18641,CUST-4526,2025-07-29,Spor,Bisiklet,3807.02,4,0.0,15228.08,İç Anadolu,Banka Kartı,False,,2
ORD-18642,CUST-2089,2025-03-12,Ev & Yaşam,Sandalye,2414.02,5,0.15,10259.59,Akdeniz,Havale/EFT,False,,3
ORD-18643,CUST-3612,2025-09-27,Giyim,Ceket,388.84,2,0.09,707.69,Akdeniz,Kredi Kartı,False,,3
ORD-18644,CUST-4049,2025-08-14,Giyim,Gömlek,1358.84,1,0.0,1358.84,İç Anadolu,Banka Kartı,False,,3
ORD-18645,CUST-2817,2025-12-12,Elektronik,Akıllı Saat,28597.71,2,0.0,57195.42,Akdeniz,Banka Kartı,False,,2
ORD-18646,CUST-2119,2025-11-06,Spor,Koşu Bandı,6901.12,1,0.0,6901.12,Marmara,Kredi Kartı,False,,5
ORD-18647,CUST-2686,2025-08-09,Ev & Yaşam,Sandalye,790.9,2,0.17,1312.89,Karadeniz,Kredi Kartı,False,,4
ORD-18648,CUST-1807,2025-08-20,Spor,Spor Çantası,1638.84,5,0.0,8194.2,Karadeniz,Kredi Kartı,False,,5
